adc1, adc2, adc3, adc4, gx, gy, gz 
2016-04-02 16:12:04.927096,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.927836,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.928109,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.928863,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.929135,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.929879,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.930157,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.930900,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.931171,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.931911,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.932181,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.932923,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.933193,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.933937,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.934209,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.934951,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.935221,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.935962,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.936246,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.937002,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.937274,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.938014,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.938284,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.939025,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.939296,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.940038,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.940327,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.941082,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.941366,236, 236, 9, 6, -58, 50, -2 
2016-04-02 16:12:04.942120,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.942402,236, 236, 6, 6, -58, 50, -2 
2016-04-02 16:12:04.943155,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.943439,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.944205,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.944501,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.945254,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.945537,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.946292,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.946577,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.947329,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.947610,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.948363,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.948647,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.949401,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.949683,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.950443,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.950726,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.951482,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.951765,236, 236, 9, 6, -51, 49, 0 
2016-04-02 16:12:04.952530,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.952814,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.953567,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.953850,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.954667,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.954954,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.955710,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.955995,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.956749,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.957031,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.957782,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.958065,236, 236, 9, 6, -51, 49, 0 
2016-04-02 16:12:04.958820,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.959102,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.959864,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.960148,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.960928,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.961211,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.961966,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.962249,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.963003,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.963285,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.964039,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.964322,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.965075,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.965357,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.966108,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.966391,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.967143,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.967424,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.968175,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.968483,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.969239,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.969523,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.970280,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.970567,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.971320,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.971604,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.972358,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.972641,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.973392,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.973674,236, 236, 6, 6, -51, 49, 0 
2016-04-02 16:12:04.974428,236, 236, 6, 6, -51, 49, -2 
2016-04-02 16:12:04.974709,236, 236, 9, 6, -51, 49, -2 
2016-04-02 16:12:04.975460,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.975741,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.976510,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.976794,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.977549,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.977831,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.978582,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.978864,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.979617,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.979926,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.980678,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.980960,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.981714,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.981996,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.982750,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.983033,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.983785,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.984068,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.984847,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.985130,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.985882,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.986164,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.986919,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.987202,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.987953,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.988234,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.988988,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.989270,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.990030,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.990311,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.991067,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.991350,236, 236, 9, 6, -57, 49, -2 
2016-04-02 16:12:04.992105,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.992405,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.993214,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.993501,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.994256,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.994538,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.995293,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.995577,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.996329,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.996613,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.997366,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.997649,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.998403,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.998686,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.999439,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:04.999723,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.000514,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.000800,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.001554,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.001837,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.002590,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.002874,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.003627,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.003910,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.004664,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.004946,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.005697,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.005981,236, 236, 6, 6, -57, 49, -2 
2016-04-02 16:12:05.006734,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.007017,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.007769,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.008050,236, 236, 9, 6, -57, 83, 0 
2016-04-02 16:12:05.008821,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.009104,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.009866,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.010149,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.010901,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.011181,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.011931,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.012211,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.012960,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.013239,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.013987,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.014266,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.015014,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.015293,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.016045,236, 230, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.016343,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.017096,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.017382,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.018128,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.018404,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.019147,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.019418,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.020169,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.020446,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.021189,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.021460,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.022204,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.022475,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.023213,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.023482,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.024233,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.024506,236, 236, 9, 6, -57, 83, 0 
2016-04-02 16:12:05.025250,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.025522,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.026263,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.026533,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.027276,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.027546,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.028287,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.028556,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.029297,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.029566,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.030352,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.030692,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.031442,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.031716,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.032466,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.032738,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.033481,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.033753,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.034493,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.034762,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.035501,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.035771,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.036511,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.036780,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.037518,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.037787,236, 236, 6, 6, -57, 83, 0 
2016-04-02 16:12:05.038527,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.038798,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.039539,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.039810,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.040592,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.040866,236, 236, 9, 6, -51, 74, -1 
2016-04-02 16:12:05.041608,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.041880,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.042623,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.042894,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.043634,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.043904,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.044644,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.044915,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.045658,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.045928,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.046668,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.046939,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.047681,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.047953,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.048708,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.048982,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.049725,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.050035,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.050793,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.051081,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.051840,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.052124,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.052881,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.053164,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.053919,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.054204,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.054960,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.055256,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.056026,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.056333,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.057089,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.057374,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.058128,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.058414,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.059166,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.059452,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.060208,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.060496,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.061250,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.061537,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.062291,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.062577,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.063332,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.063616,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.064385,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.064670,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.065425,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.065710,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.066466,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.066751,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.067508,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.067793,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.068547,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.068888,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.069649,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.069960,236, 236, 6, 6, -51, 74, -1 
2016-04-02 16:12:05.070710,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.070983,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.071725,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.071997,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.072753,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.073025,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.073766,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.074036,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.074777,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.075048,236, 236, 9, 6, -54, 45, 0 
2016-04-02 16:12:05.075791,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.076061,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.076805,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.077076,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.077817,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.078088,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.078830,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.079101,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.079850,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.080136,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.080917,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.081202,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.081956,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.082239,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.082991,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.083274,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.084028,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.084309,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.085064,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.085346,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.086098,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.086380,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.087132,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.087415,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.088164,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.088467,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.089219,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.089502,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.090259,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.090543,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.091294,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.091576,236, 236, 9, 6, -54, 45, 0 
2016-04-02 16:12:05.092329,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.092612,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.093365,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.093648,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.094399,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.094680,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.095434,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.095717,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.096471,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.096754,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.097509,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.097792,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.098547,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.098829,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.099584,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.099889,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.100643,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.100925,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.101681,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.101963,236, 236, 6, 6, -54, 45, 0 
2016-04-02 16:12:05.102716,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.102997,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.103752,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.104036,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.104813,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.105095,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.105850,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.106133,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.106888,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.107224,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.107986,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.108271,236, 236, 9, 6, -55, 51, -4 
2016-04-02 16:12:05.109024,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.109306,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.110070,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.110353,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.111104,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.111385,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.112138,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.112444,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.113197,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.113477,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.114227,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.114508,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.115259,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.115539,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.116292,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.116571,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.117325,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.117607,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.118355,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.118627,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.119368,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.119639,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.120416,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.120692,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.121436,236, 236, 6, 6, -55, 51, -4 
2016-04-02 16:12:05.121709,236, 236, 6, 6, -55, 51, -4 
